51
-5.                  0.4334586419808374     
-4.7                 0.14873895863037276    
-4.4                 0.016687154621737844   
-4.1                 -0.00007189094820233424
-3.8                 -0.03759138559485856   
-3.5                 -0.2143541138842826    
-3.2                 -0.5284869619863479    
-2.9                 -0.8473964514149703    
-2.6                 -0.9987213544900889    
-2.3000000000000003  -0.8946101788588884    
-2.                  -0.5958232365909556    
-1.7000000000000002  -0.2673609237660501    
-1.4000000000000004  -0.059053985239681424  
-1.1                 -0.000995010819786223  
-0.7999999999999998  0.007841379747537092   
-0.5                 0.11019540730213864    
-0.20000000000000018 0.3691512730368541     
0.09999999999999964  0.7078419435818882     
0.39999999999999947  0.9569812405947421     
0.7000000000000002   0.9752022784212844     
1.                   0.7518269446689928     
1.2999999999999998   0.4146689680354903     
1.5999999999999996   0.13699019252244712    
1.8999999999999995   0.013694689389941136   
2.1999999999999993   -0.0001989122649399283 
2.5                  -0.04316348077429736   
2.8                  -0.22906128679087018   
3.0999999999999996   -0.547899885456857     
3.4000000000000004   -0.8617199340939433    
3.6999999999999993   -0.999769790360055     
4.                   -0.881765166036633     
4.299999999999999    -0.5764859363243799    
4.6                  -0.2515582200088653    
4.9                  -0.052261886174881075  
5.199999999999999    -0.0005736366789668813 
5.5                  0.009955023635961388   
5.799999999999999    0.1206367883182883     
6.1                  0.3873711310568469     
6.4                  0.7258651770104103     
6.699999999999999    0.9649230173626703     
7.                   0.9684132754691923     
7.299999999999999    0.7342903017990698     
7.6                  0.39608906787557563    
7.9                  0.1257672066291583     
8.2                  0.011073151721087186   
8.5                  -0.0004244302996578747 
8.799999999999999    -0.049220694886398894  
9.1                  -0.2442234260303227    
9.399999999999999    -0.5673067167402668    
9.7                  -0.8754650654543615    
10.                  -0.9999706199398444    
