51
-5.                  -0.4                
-4.7                 -0.41195110909913984
-4.4                 -0.4235537190082645 
-4.1                 -0.4342653182629387 
-3.8                 -0.4432132963988919 
-3.5                 -0.44897959183673464
-3.2                 -0.44921875000000006
-2.9                 -0.4399524375743162 
-2.6                 -0.4142011834319527 
-2.3000000000000003  -0.3591682419659736 
-2.                  -0.25               
-1.7000000000000002  -0.03460207612456765
-1.4000000000000004  0.4081632653061216  
-1.1                 1.40495867768595    
-0.7999999999999998  4.0625000000000036  
-0.5                 14.                 
-0.20000000000000018 109.9999999999998   
0.09999999999999964  530.0000000000036   
0.39999999999999947  38.75000000000009   
0.7000000000000002   14.489795918367339  
1.                   8.                  
1.2999999999999998   5.266272189349113   
1.5999999999999996   3.8281250000000018  
1.8999999999999995   2.963988919667591   
2.1999999999999993   2.396694214876034   
2.5                  2.                  
2.8                  1.709183673469388   
3.0999999999999996   1.4880332986472427  
3.4000000000000004   1.3148788927335637  
3.6999999999999993   1.1760409057706358  
4.                   1.0625              
4.299999999999999    0.9680908599242838  
4.6                  0.888468809073724   
4.9                  0.8204914618908787  
5.199999999999999    0.7618343195266273  
5.5                  0.7107438016528926  
5.799999999999999    0.6658739595719384  
6.1                  0.626175759204515   
6.4                  0.5908203125        
6.699999999999999    0.5591445756293162  
7.                   0.5306122448979591  
7.299999999999999    0.5047851379245638  
7.6                  0.48130193905817176 
7.9                  0.45986220157026125 
8.2                  0.44021415823914334 
8.5                  0.4221453287197232  
8.799999999999999    0.40547520661157027 
9.1                  0.3900495109286318  
9.399999999999999    0.37573562698053425 
9.7                  0.3624189605696673  
10.                  0.35000000000000003 
