51
-5.                  0.0804642354617738     
-4.7                 0.00015347898239675953 
-4.4                 0.09445349296917202    
-4.1                 0.3304225695080827     
-3.8                 0.6256299212911277     
-3.5                 0.8769511271716524     
-3.2                 0.9965924593790964     
-2.9                 0.9427597584706595     
-2.6                 0.7342583356501886     
-2.3000000000000003  0.4439237365324729     
-2.                  0.17317818956819406    
-1.7000000000000002  0.016600903710269538   
-1.4000000000000004  0.028888829665670804   
-1.1                 0.2057494413723271     
-0.7999999999999998  0.4854002388493559     
-0.5                 0.7701511529340699     
-0.20000000000000018 0.9605304970014426     
0.09999999999999964  0.9900332889206209     
0.39999999999999947  0.8483533546735832     
0.7000000000000002   0.5849835714501203     
1.                   0.2919265817264289     
1.2999999999999998   0.07155562331552646    
1.5999999999999996   0.000852612102623437   
1.8999999999999995   0.10451614404279132    
2.1999999999999993   0.3463335650107895     
2.5                  0.6418310927316131     
2.8                  0.8877829392551247     
3.0999999999999996   0.9982710485116087     
3.4000000000000004   0.9346987451749124     
3.6999999999999993   0.719273663787196      
4.                   0.4272499830956933     
4.299999999999999    0.16063997633999444    
4.6                  0.012578189297918208   
4.9                  0.03478686394762336    
5.199999999999999    0.21950787128638488    
5.5                  0.5022128489940254     
5.799999999999999    0.784144814883986      
6.1                  0.9668168220373186     
6.4                  0.9864162828487176     
6.699999999999999    0.8360965417767348     
7.                   0.5683686091039167     
7.299999999999999    0.276757554293868      
7.6                  0.06313150849445995    
7.9                  0.0021161955633557427  
8.2                  0.11502601972896412    
8.5                  0.36241833097420156    
8.799999999999999    0.6578718774596201     
9.1                  0.8981762351459616     
9.399999999999999    0.9993861782936051     
9.7                  0.9261461619327322     
10.                  0.704041030906696      
