51
-5.                  10.                 
-4.7                 8.695               
-4.4                 7.480000000000001   
-4.1                 6.354999999999999   
-3.8                 5.319999999999999   
-3.5                 4.375               
-3.2                 3.5200000000000005  
-2.9                 2.755               
-2.6                 2.08                
-2.3000000000000003  1.4950000000000006  
-2.                  1.                  
-1.7000000000000002  0.5950000000000002  
-1.4000000000000004  0.2800000000000003  
-1.1                 0.055000000000000056
-0.7999999999999998  -0.08000000000000006
-0.5                 -0.125              
-0.20000000000000018 -0.08000000000000006
0.09999999999999964  0.054999999999999785
0.39999999999999947  0.2799999999999995  
0.7000000000000002   0.5950000000000002  
1.                   1.                  
1.2999999999999998   1.4949999999999997  
1.5999999999999996   2.079999999999999   
1.8999999999999995   2.7549999999999986  
2.1999999999999993   3.5199999999999982  
2.5                  4.375               
2.8                  5.319999999999999   
3.0999999999999996   6.354999999999999   
3.4000000000000004   7.480000000000001   
3.6999999999999993   8.694999999999997   
4.                   10.                 
4.299999999999999    11.394999999999994  
4.6                  12.879999999999999  
4.9                  14.455000000000002  
5.199999999999999    16.119999999999997  
5.5                  17.875              
5.799999999999999    19.71999999999999   
6.1                  21.654999999999998  
6.4                  23.680000000000003  
6.699999999999999    25.794999999999995  
7.                   28.                 
7.299999999999999    30.29499999999999   
7.6                  32.68               
7.9                  35.155              
8.2                  37.71999999999999   
8.5                  40.375              
8.799999999999999    43.11999999999999   
9.1                  45.955              
9.399999999999999    48.87999999999999   
9.7                  51.894999999999996  
10.                  55.                 
